FECHA_REGISTRO;EMPRESA_NOMBRE;EMPRESA_CUIT;EST_NOMBRE;EST_SECCIONAL;EST_DIRECCION;EST_COD_POS;CONVENIO;TIPO;CONCEPTO;CONCEPTO_ID;DETALLE;DETALLE_ID;TIPO_PAGO;NUMERO_ACTA;ACUERDO_NUMERO;IMPORTE;RECARGOS;TOTAL;CTA_BANCO;CODIGO_BARRA;FECHA_CALCULO
"12/03/2026 19:50:36";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio  A.H.T.";10;;;;9.60;0.00;9.60;52.433/81;029404166010130718825136026953732026010000000480000010000000000000009603;"12/03/2026 16:50"
"12/03/2026 19:51:04";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;9.60;0.00;9.60;3886917;029404134005130718825136026953732026010000000480000010000000000000009609;"12/03/2026 16:51"
"12/03/2026 19:51:37";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.A.D.A.P.H.";60;;;;9.00;0.00;9.00;388690/0;029404131060130718825136026953732026010000000300000010000000000000009002;"12/03/2026 16:51"
"12/03/2026 19:52:18";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio C.A.C.Y.R.";50;;;;9.60;0.00;9.60;388692/4;029404130050130718825136026953732026010000000480000010000000000000009600;"12/03/2026 16:52"
"12/03/2026 19:53:10";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical CABA";458;;;;10.00;0.00;10.00;19026/48;029404147458130718825136026953742026010000000400000010000000000000010000;"12/03/2026 16:53"
"12/03/2026 19:54:02";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical Avellaneda-Lomas de Zamora";630;;;;10.00;0.00;10.00;156502/71;029404093630130718825136026953742026010000000400000010000000000000010003;"12/03/2026 16:54"
"12/03/2026 19:54:28";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical Avellaneda-Lomas de Zamora";630;;;;10.00;35.46;45.46;156502/71;029404093630130718825136026953742026010000000400000010000035460000045463;"12/03/2026 16:54"
"12/03/2026 19:59:19";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;2.00;28.37;30.37;3886917;029404134005130718825136026953732026010000000100000001000028370000030373;"12/03/2026 16:55"
"12/03/2026 19:59:54";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;1234.56;8755.53;9990.09;3886917;029404134005130718825136026953732026010000123456360010008755530009990096;"12/03/2026 16:59"
"13/03/2026 13:55:52";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio  A.H.T.";10;Total;1;1;12312;0.00;12312.00;52.433/81;029404166010330718825136026953730000001001001000000000100000000012312006;"13/03/2026 10:55"
"13/03/2026 16:38:06";"LIU JUAN";27954053836;"JUA JUA RAMEN";"CIUDAD DE BUENOS AIRES";"AGUERO 436";1171;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;99.63;353.29;452.92;39765/36;029404167421127954053836026466712026010000001230000010000353290000452928;"13/03/2026 13:38"
"13/03/2026 17:43:43";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999.97;35459.89;45459.86;39765/36;029404167421130718825136026953712026010000123456360010035459890045459861;"13/03/2026 14:43"
"13/03/2026 18:06:09";"LIU JUAN";27954053836;"JUA JUA RAMEN";"CIUDAD DE BUENOS AIRES";"AGUERO 436";1171;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2.00;7.09;9.09;44044/64;029404025401127954053836026466722026010000000100000001000007090000009094;"13/03/2026 15:06"
"13/03/2026 18:15:57";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical CABA";458;;;;30864.06;109443.96;140308.02;19026/48;0294041474581307188251360269537420260100012345623600100109443960140308028;"13/03/2026 15:15"
"13/03/2026 18:38:19";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;99999.96;354599.86;454599.82;39765/36;0294041674211307188251360269537120260100012345673600100354599860454599822;"13/03/2026 15:35"
"13/03/2026 21:24:52";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;89.99;42869.38;42959.37;39765/36;029404167421130718521242026954212016110000001111000001142869380042959370;"13/03/2026 18:24"
"16/03/2026 13:39:57";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999999.98;35459999.93;45459999.91;39765/36;0294041674211307188251360269537120260101234567898900100354599999345459999919;"16/03/2026 10:39"
"16/03/2026 13:44:53";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999999.98;35459999.93;45459999.91;39765/36;0294041674211307188251360269537120260101234567898900100354599999345459999919;"16/03/2026 10:44"
"16/03/2026 13:50:20";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999999.98;35459999.93;45459999.91;39765/36;0294041674211307188251360269537120260101234567898900100354599999345459999919;"16/03/2026 10:50"
"16/03/2026 13:53:03";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999999.98;35459999.93;45459999.91;39765/36;0294041674211307188251360269537120260101234567898900100354599999345459999919;"16/03/2026 10:53"
"16/03/2026 13:54:00";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999999.98;35459999.93;45459999.91;39765/36;0294041674211307188251360269537120260101234567898900100354599999345459999919;"16/03/2026 10:53"
"16/03/2026 13:54:50";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999999.98;35459999.93;45459999.91;39765/36;0294041674211307188251360269537120260101234567898900100354599999345459999919;"16/03/2026 10:54"
"16/03/2026 14:09:56";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999999.98;35459999.93;45459999.91;39765/36;0294041674211307188251360269537120260101234567898900100354599999345459999919;"16/03/2026 11:09"
"16/03/2026 14:33:51";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;;1234567;111;1111.00;1222.00;44044/64;029404025401330718521242026954221234567001001000000000001111000001222006;"16/03/2026 11:33"
"16/03/2026 14:49:13";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;11111;111;1.00;112.00;39765/36;029404167421330718521242026954210011111001001000000000000001000000112003;"16/03/2026 11:49"
"16/03/2026 14:52:19";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Seleccione un concepto primero";;Total;;1111111;1111111111111111111111111111111111111111111111111111111111111111111111111111111;1.1111111111111111e+64;1.1111111111111222e+78;;0294000000003307185212420269542111111110110110000000000111111111111111116411111111111111222787;"16/03/2026 11:52"
"16/03/2026 15:48:27";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;10.01;350.50;360.51;39765/36;029404167421130718825136026953712026010000000123560010000350500000360519;"16/03/2026 12:48"
"16/03/2026 16:03:23";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999.98;35459.93;45459.91;39765/36;029404167421130718825136026953712026010000123456560010035459930045459914;"16/03/2026 13:02"
"16/03/2026 16:06:48";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;;1111;111;111.00;222.00;39765/36;029404167421330718521242026954210001111001001000000000000111000000222001;"16/03/2026 13:06"
"16/03/2026 16:07:56";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;8.99;31.88;40.87;39765/36;029404167421130718521242026954212026010000000111000011100031880000040870;"16/03/2026 13:07"
"16/03/2026 17:15:19";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;12345.56;123.50;12469.06;39765/36;029404167421230718825136026953710000123000000000000000000123500012469065;"16/03/2026 14:15"
"16/03/2026 17:30:16";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;15021352.36;12151212.36;27172564.72;39765/36;0294041674212307188251360269537100001230000000000000000121512123627172564720;"16/03/2026 14:26"
"16/03/2026 17:39:42";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;123456789.23;12313210.30;135769999.53;39765/36;02940416742123071882513602695371000012300000000000000009999999999999999;"16/03/2026 14:39"
"16/03/2026 17:42:07";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;1234569.56;123151121.36;124385690.92;39765/36;029404167421230718825136026953710000123000000000000000012315112136124385690926;"16/03/2026 14:41"
"16/03/2026 17:44:16";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;1234568878.56;12345678.36;1246914556.92;39765/36;029404167421230718825136026953710000123000000000000000012345678361246914556924;"16/03/2026 14:44"
"16/03/2026 18:20:12";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;123456789.36;151512.36;123608301.72;39765/36;029404167421230718825136026953710000123000000000000000015151236123608301724;"16/03/2026 15:20"
"16/03/2026 18:22:13";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;1234;;1234567877.02;1512132.30;1236080009.32;39765/36;02940416742123071882513602695371000123400000000000000001512132301236080009329;"16/03/2026 15:22"
"16/03/2026 18:46:14";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;112365458.36;1215121.36;113580579.72;39765/36;0294041674212307188251360269537100001230000000000000000121512136113580579720;"16/03/2026 15:42";;1215121.36;113580579.72
"16/03/2026 18:53:25";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;456;;1234567899.69;115123.45;1234683023.14;44044/64;0294040254012307188251360269537200004560000000000000000115123451234683023147;"16/03/2026 15:53";;115123.45;1234683023.14
"16/03/2026 18:54:31";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;23456788.36;1151235.30;24608023.66;44044/64;029404025401230718825136026953720000123000000000000000011512353024608023665;"16/03/2026 15:54";;1151235.30;24608023.66
"16/03/2026 19:13:11";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;12151121.56;21513.89;12172635.45;39765/36;0294041674212307188251360269537100001230000000000000000215138912172635452;"16/03/2026 16:12";;21513.89;12172635.45
"16/03/2026 19:15:53";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;12345678.56;1234568.36;13580246.92;44044/64;029404025401230718825136026953720000123000000000000000012345683613580246923;"16/03/2026 16:15";;1234568.36;13580246.92
"16/03/2026 19:23:03";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;9123123.56;1212355.36;10335478.92;39765/36;029404167421230718825136026953710000123000000000000000012123553610335478929;"16/03/2026 16:22";;1212355.36;10335478.92
"16/03/2026 19:29:40";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;11212333.36;121215.36;11333548.72;39765/36;02940416742123071882513602695371000012300000000000000001212153611333548728;"16/03/2026 16:29";;121215.36;11333548.72
"16/03/2026 19:45:13";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;152;;11212322.36;151513.36;11363835.72;39765/36;02940416742123071882513602695371000015200000000000000001515133611363835724;"16/03/2026 16:45";;151513.36;11363835.72
"16/03/2026 19:55:48";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401130718825136026953722026010000123456360010008755530011224664;"16/03/2026 16:55";;;
"16/03/2026 19:56:24";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;24691357.99;87555555.43;112246913.42;44044/64;029404025401130718825136026953722026010123456789930001008755555543112246913422;"16/03/2026 16:56";;;
"16/03/2026 20:29:25";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;222222.22;787999.99;1010222.21;44044/64;0294040254011307185212420269542220260100111111110001111787999991010222215;"16/03/2026 17:29";;;
"16/03/2026 20:30:43";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;1123456.36;123456.36;1246912.72;44044/64;0294040254012307188251360269537200001230000000000000000123456361246912722;"16/03/2026 17:30";;123456.36;1246912.72
"16/03/2026 20:31:02";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;1234;;123456.36;123.36;123579.72;44044/64;029404025401230718825136026953720001234000000000000000000123360123579726;"16/03/2026 17:31";;123.36;123579.72
"16/03/2026 20:32:16";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;123456.36;123456.36;246912.72;44044/64;0294040254012307188251360269537200001230000000000000000123456360246912729;"16/03/2026 17:32";;123456.36;246912.72
"16/03/2026 20:36:31";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;22.22;78.79;101.01;44044/64;029404025401130718521242026954222026010000001111000011100078790000101015;"16/03/2026 17:36";;;
"16/03/2026 20:40:19";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010111111111111000111178799999999910102222222217;"16/03/2026 17:40";;;
"16/03/2026 20:43:28";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;1234;;123456.36;123456.36;246912.72;44044/64;0294040254012307188251360269537200012340000000000000000123456360246912721;"16/03/2026 17:43";;123456.36;246912.72
"16/03/2026 20:44:06";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010111111111111000011178799999999910102222222214;"16/03/2026 17:43";;;
"16/03/2026 20:46:17";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010111111111111000111178799999999910102222222217;"16/03/2026 17:46";;;
"16/03/2026 20:48:16";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010111111111111000111178799999999910102222222217;"16/03/2026 17:48";;;
"16/03/2026 20:50:42";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;123456.36;123456.36;246912.72;44044/64;0294040254012307188251360269537200001230000000000000000123456360246912729;"16/03/2026 17:50";;123456.36;246912.72
"16/03/2026 20:51:00";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;12345;12345.00;24690.00;44044/64;029404025401230718825136026953720000123000000000000000012345000024690000;"16/03/2026 17:50";;12345.00;24690.00
"16/03/2026 20:54:57";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010111111111111000111178799999999910102222222217;"16/03/2026 17:54";;;
"17/03/2026 12:23:28";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"Seleccione un detalle";;Total;1234;;1500;2500.00;4000.00;;029400000000230718825136026953720001234000000000000000002500000004000004;"17/03/2026 09:23";;2500.00;4000.00
"17/03/2026 12:23:41";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;22.22;78.79;101.01;44044/64;029404025401130718521242026954222026010000001111000100000078790000101010;"17/03/2026 09:23";;;
"17/03/2026 12:24:09";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010111111111111000100078799999999910102222222217;"17/03/2026 09:24";;;
"17/03/2026 12:42:14";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;1152;;123456.36;123456.36;246912.72;44044/64;0294040254012307188251360269537200011520000000000000000123456360246912724;"17/03/2026 09:42";;123456.36;246912.72
"17/03/2026 12:42:56";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;22.22;78.79;101.01;44044/64;029404025401130718521242026954222026010000001111000100000078790000101010;"17/03/2026 09:27";;;
"17/03/2026 12:43:23";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010111111111111000111178799999999910102222222217;"17/03/2026 09:43";;;
"17/03/2026 12:58:05";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010999999999990100099999999999999992;"17/03/2026 09:58";111111111111.00;7879999999.99;10102222222.21
"17/03/2026 13:04:46";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Cuota Sindical";4;"Cuota Sindical CABA";458;Total;1234;;123456.36;123456.36;246912.72;19026/48;0294041474582203392545170271886400012340000000000000000123456360246912727;"17/03/2026 10:04";;123456.36;246912.72
